Survey,ID,Quest,CHOICE,TT1,CONG1,VAR1,TC1,TT2,CONG2,VAR2,TC2,TT3,CONG3,VAR3,TC3,AV1,AV2,AV3,age,edu,edufin,sex,E1,E2,E3,E4,E5,E6,E7
1,1870,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1870,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1870,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1870,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1870,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1870,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,50,6,6,2,2,3,3,1,4,1,3
1,1874,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,54,3,3,2,4,3,5,3,4,2,4
1,1874,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,54,3,3,2,4,3,5,3,4,2,4
2,2556,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,59,6,6,1,4,4,4,5,3,4,5
2,2556,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,59,6,6,1,4,4,4,5,3,4,5
1,1880,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,47,5,5,2,4,3,4,3,4,3,4
1,1880,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,47,5,5,2,4,3,4,3,4,3,4
2,1882,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,6,3,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,44,2,2,2,5,5,5,5,5,1,1
2,1882,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,44,2,2,2,5,5,5,5,5,1,1
1,1886,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,40,4,4,2,4,4,3,3,3,4,4
1,1886,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,40,4,4,2,4,4,3,3,3,4,4
2,1887,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,28,7,7,2,5,5,4,1,4,1,3
2,1887,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,28,7,7,2,5,5,4,1,4,1,3
1,1889,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,47,6,6,1,4,5,2,3,4,3,3
1,1889,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,47,6,6,1,4,5,2,3,4,3,3
2,1892,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1892,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,35,4,4,2,5,1,3,3,3,3,3
2,1893,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,41,6,6,2,3,4,4,2,2,2,4
2,1893,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,41,6,6,2,3,4,4,2,2,2,4
1,1445,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,5,3,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,53,3,3,2,4,4,5,1,2,4,3
1,1445,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,53,3,3,2,4,4,5,1,2,4,3
2,1895,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,54,5,5,2,3,3,3,2,4,2,3
2,1895,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,54,5,5,2,3,3,3,2,4,2,3
1,1901,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,42,6,6,2,3,3,5,4,4,3,2
1,1901,9,2,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,42,6,6,2,3,3,5,4,4,3,2
2,1903,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,55,6,6,2,4,4,5,1,3,2,4
2,1903,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,55,6,6,2,4,4,5,1,3,2,4
1,1905,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,39,4,4,2,3,3,4,3,4,2,3
1,1905,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,39,4,4,2,3,3,4,3,4,2,3
2,1906,1,3,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,7,1,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1906,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,49,6,6,2,5,4,2,2,2,4,4
2,1908,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,31,6,5,1,1,5,4,1,4,2,2
2,1908,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,31,6,5,1,1,5,4,1,4,2,2
1,1909,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,38,6,6,2,3,2,4,2,4,4,2
1,1909,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,38,6,6,2,3,2,4,2,4,4,2
2,1910,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1910,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,34,7,7,1,4,4,4,1,1,2,3
2,1911,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,2,2,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,34,6,6,1,4,3,4,2,2,2,3
2,1911,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,34,6,6,1,4,3,4,2,2,2,3
1,1919,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,4,3,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,7,2,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,34,4,3,2,2,4,5,3,3,2,2
1,1919,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,34,4,3,2,2,4,5,3,3,2,2
2,2562,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,4,2,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,5,2,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,6,1,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,8,1,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,64,7,5,1,4,3,4,3,4,4,4
2,2562,9,1,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,64,7,5,1,4,3,4,3,4,4,4
1,1925,1,2,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,3,2,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,4,1,60,25,5,9.0,75,40,15,5.5,45,10,25,12.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,5,1,45,40,15,9.0,60,10,25,5.5,75,25,5,12.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,6,2,75,10,25,9.0,45,25,5,5.5,60,40,15,12.5,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,7,3,75,40,5,5.5,45,10,15,12.5,60,25,25,9.0,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,8,3,60,10,15,5.5,75,25,25,12.5,45,40,5,9.0,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1925,9,3,45,25,25,5.5,60,40,5,12.5,75,10,15,9.0,1,1,1,59,7,7,1,4,4,4,1,2,2,2
1,1506,1,1,45,10,5,12.5,60,25,15,9.0,75,40,25,5.5,1,1,1,34,6,6,2,1,1,2,1,1,2,3
1,1506,2,3,75,25,15,12.5,45,40,25,9.0,60,10,5,5.5,1,1,1,34,6,6,2,1,1,2,1,1,2,3
1,1506,3,3,60,40,25,12.5,75,10,5,9.0,45,25,15,5.5,1,1,1,34,6,6,2,1,1,2,1,1,2,3
